Chr Gene nSNPs nSims Start Stop Test Pvalue TopSNP TopSNP-pvalue
18 "CLUL1" 22 10000 596997 650293 48.6774554256471 0.0171982801719828 "rs16947455" 0.012378698
11 "C11orf49" 20 10000 46958239 47185931 82.4254499487095 0.0172982701729827 "rs12796744" 0.0016310617
15 "TMEM202" 2 10000 72690667 72700708 11.3691548165302 0.0172982701729827 "rs4556749" 0.010277334
8 "DLC1_1" 210 10000 12940871 13372429 419.126151814368 0.0172982701729827 "rs1671417" 0.000842975049999986
12 "DIP2B" 33 10000 50898767 51142450 111.428899960109 0.0173982601739826 "rs3825402" 0.0020905694
12 "GCN1L1" 6 10000 120565013 120632513 27.1600232844234 0.0173982601739826 "rs4503602" 0.00544661199999999
14 "RTN1" 52 10000 60062693 60337557 186.610292261338 0.0173982601739826 "rs7140886" 0.00121061829999998
3 "EIF4A2" 3 10000 186501360 186507685 12.2681527144314 0.0173982601739826 "rs1426810" 0.00289681580000001
7 "AGBL3" 13 10000 134671258 134820530 50.5081842907114 0.0173982601739826 "rs1986359" 0.0020076912
12 "RBP5" 2 10000 7276279 7281466 8.18436627143736 0.0174982501749825 "rs10963" 0.004701081
6 "LOC100507462" 18 10000 139046347 139094816 57.5838060304742 0.0174982501749825 "rs4434486" 0.00498319900000001
8 "MTBP" 13 10000 121457637 121535875 59.2823264620005 0.0174982501749825 "rs4431630" 0.00622275330000002
12 "ANKRD13A" 4 10000 110437234 110477235 17.5222321049009 0.0175982401759824 "rs2302689" 0.006414644
6 "RIPK1" 4 10000 3077057 3115421 14.0552234245812 0.0175982401759824 "rs11967255" 0.017134199
5 "CENPH" 2 10000 68485374 68506184 8.70029784811713 0.0176982301769823 "rs17271763" 0.00908423200000004
6 "HMGN4" 2 10000 26538571 26547164 11.1210917967475 0.0177982201779822 "rs4573" 0.0164491179999999
21 "CLDN14" 44 10000 37832919 37948867 149.894858100125 0.0178982101789821 "rs374314" 0.00237469470000001
9 "ADAMTSL1" 247 10000 18474078 18910947 408.854230596032 0.0178982101789821 "rs10963686" 0.000111382260000002
16 "NMRAL1" 4 10000 4511694 4524896 15.7522010895758 0.0180981901809819 "rs3747584" 0.00206809979999999
2 "ABCG8" 15 10000 44066102 44105605 41.7046171814541 0.0181981801819818 "rs6748810" 0.0030613397
2 "IL37" 6 10000 113670547 113676458 32.5879663658914 0.0181981801819818 "rs2466448" 0.0020627044
2 "SOCS5" 13 10000 46926098 46989927 39.5374433313758 0.0182981701829817 "rs11695058" 0.0117039
15 "IQCH-AS1" 16 10000 67695948 67814182 59.0519942518577 0.0185981401859814 "rs8028300" 0.0022718564
19 "ZNF724P" 3 10000 23406606 23433172 12.0694669052199 0.0186981301869813 "rs12462584" 0.00681803499999999
5 "SPOCK1" 241 10000 136310986 136835018 469.575685735585 0.0187981201879812 "rs10064036" 0.000760309300000018
6 "DEK" 4 10000 18224399 18264799 16.8118840370524 0.0187981201879812 "rs3476" 0.00515413299999999
18 "KCTD1" 87 10000 24034873 24237365 170.779347390946 0.0188981101889811 "rs10853666" 0.00254542569999999
1 "IGSF21" 139 10000 18434239 18704977 237.64267476186 0.0188981101889811 "rs1003741" 0.000219474500000006
3 "LINC00887" 4 10000 194018988 194030593 14.6792890936762 0.018998100189981 "rs11928683" 0.00657303699999998
12 "CLEC2A" 11 10000 10065825 10084980 32.5741530381744 0.0190980901909809 "rs580150" 0.00184331759999999
12 "A2M" 15 10000 9220303 9268558 55.9250542407006 0.0191980801919808 "rs12427063" 0.00048975385
19 "ZNF562" 3 10000 9759337 9785776 12.8517724220089 0.0191980801919808 "rs1593001" 0.007086261
8 "DNAJC5B" 14 10000 66933790 67012755 39.9181699495499 0.0191980801919808 "rs6990045" 0.0067295325
2 "GRB14" 27 10000 165349322 165478360 78.8662341227011 0.0192980701929807 "rs6736540" 0.000388775520000002
7 "DGKB" 223 10000 14184673 14881075 388.542082589911 0.0192980701929807 "rs7808899" 0.000648198100000001
7 "IQCE" 19 10000 2598605 2654368 57.3494006145682 0.0192980701929807 "rs2969044" 0.00323527399999999
2 "UBXN2A" 4 10000 24163375 24223693 13.2437425421468 0.0194980501949805 "rs4665251" 0.00608898800000002
7 "PRKAG2" 98 10000 151253200 151574316 177.587861579623 0.0194980501949805 "rs13239239" 0.00099855770000001
12 "OTOGL" 32 10000 80603232 80772870 86.2009251072699 0.0195980401959804 "rs6539502" 0.000312552599999994
15 "PWRN1" 7 10000 24803303 24832926 29.1536112305768 0.0195980401959804 "rs8025557" 0.011607431
15 "SLC24A1" 3 10000 65914269 65948598 12.748408891105 0.0195980401959804 "rs16948889" 0.0015322582
2 "CHST10" 8 10000 101008321 101034130 27.6666608221559 0.0196980301969803 "rs4149513" 0.00339672599999999
2 "PNPT1" 12 10000 55861197 55921045 37.0612165996634 0.0196980301969803 "rs1822513" 0.00112412110000003
7 "IRF5" 3 10000 128577990 128590096 11.5663734379058 0.0196980301969803 "rs7808907" 0.0115631050000001
11 "GRM5" 157 10000 88237743 88796846 380.895293178206 0.0197980201979802 "rs1000061" 0.0002745664
8 "PMP2" 4 10000 82352563 82359719 16.7686913940189 0.01999800019998 "rs10097844" 0.0161845550000001
3 "PLD1" 53 10000 171318194 171528284 177.664263655454 0.0200979902009799 "rs1316415" 0.00407309399999999
9 "TMEM252" 2 10000 71151497 71155783 8.52097484070098 0.0200979902009799 "rs7861495" 0.037415206
3 "DTX3L" 2 10000 122283184 122294049 7.86889681041292 0.0201979802019798 "rs9289200" 0.010086929
4 "BMP3" 10 10000 81952118 81978685 36.9670734752474 0.0201979802019798 "rs1495634" 0.00604081339999999
1 "SLAMF1" 24 10000 160579608 160617101 67.3859730569879 0.0203979602039796 "rs7550771" 0.0019465435
7 "KCND2" 85 10000 119913721 120390387 217.437635998615 0.0203979602039796 "rs7791851" 0.00735746229999998
10 "ZDHHC6" 6 10000 114190057 114206672 21.5871207047327 0.0205979402059794 "rs11195961" 0.00227484009999999
14 "DHRS7" 2 10000 60611499 60632211 8.20005348695167 0.0205979402059794 "rs17097088" 0.011430584
1 "ITGB3BP" 11 10000 63906440 63988944 41.0444523310439 0.0207979202079792 "rs17391823" 0.0037952496
7 "ASZ1" 12 10000 117003275 117067577 39.2283848706005 0.0207979202079792 "rs10953842" 0.00148256799999996
11 "STT3A" 5 10000 125462689 125492654 19.0240541231061 0.0208979102089791 "rs12289897" 0.014996225
16 "DOK4" 3 10000 57505869 57520385 9.73071957093129 0.0208979102089791 "rs598486" 0.0382749300000001
2 "IRS1" 19 10000 227596032 227663506 70.666526220639 0.0208979102089791 "rs2288587" 0.00691728949999999
17 "SEC14L1" 38 10000 75084724 75213181 86.2295262412668 0.020997900209979 "rs542539" 0.00457370559999999
2 "C2orf74" 6 10000 61372242 61391964 24.848063296197 0.020997900209979 "rs1177309" 0.00548859170000003
2 "FAM228A" 6 10000 24397971 24414567 22.6881104140651 0.020997900209979 "rs11691212" 0.00884491949999993
10 "BUB3" 2 10000 124913759 124924886 10.4690602793644 0.0210978902109789 "rs11248416" 0.0142009379999999
12 "CALCOCO1" 8 10000 54104901 54121307 27.4291266766047 0.0210978902109789 "rs2077285" 0.00288453599999999
23 "SLC9A7" 22 10000 46458685 46618607 78.7985655972092 0.0210978902109789 "rs5905551" 0.000989560900000026
7 "KEL" 7 10000 142638200 142659503 25.269890401107 0.0211978802119788 "rs8175963" 0.0038202289
12 "CERS5" 9 10000 50523088 50561316 35.5670206356718 0.0212978702129787 "rs10876006" 0.00652212039999999
13 "TEX29" 9 10000 111973014 111996594 24.2354385790021 0.0212978702129787 "rs1886558" 0.006963872
2 "ANKRD30BL" 2 10000 132905163 133015542 7.94527462736178 0.0212978702129787 "rs6707621" 0.00791403000000002
2 "TFPI" 15 10000 188328957 188419219 48.2040145458645 0.0212978702129787 "rs3755248" 0.00253213939999999
4 "SCD5" 104 10000 83550689 83720010 228.677389633106 0.0215978402159784 "rs6849315" 0.00232399650000001
19 "KANK3" 2 10000 8387467 8408146 7.66117742139597 0.0216978302169783 "rs3760685" 0.00577075600000001
3 "PVRL3" 7 10000 110790605 110913016 24.8013890728122 0.0216978302169783 "rs7620372" 0.013774887
6 "HIST1H2BK" 2 10000 27106071 27114637 8.05276962698411 0.0216978302169783 "rs9393790" 0.015464699
6 "GFOD1" 43 10000 13363586 13487869 109.340956919841 0.0217978202179782 "rs480648" 0.00054422709999999
10 "FAM24B" 3 10000 124608609 124639157 10.0473119804921 0.0218978102189781 "rs1891110" 0.00191611280000001
10 "LINC00702" 17 10000 4249067 4286104 46.1768819080789 0.0218978102189781 "rs11252397" 9.7488235e-05
12 "KIF21A" 14 10000 39687029 39837192 44.3769542025615 0.021997800219978 "rs17127138" 0.0043450883
2 "BAZ2B_2" 4 10000 160549706 160568946 15.5225731339915 0.0221977802219778 "rs1972708" 0.0164232310000001
12 "KNTC1" 6 10000 123011808 123110947 19.6358997976345 0.0222977702229777 "rs11058797" 0.000989264799999979
3 "RFC4" 4 10000 186507681 186524484 13.0907606837402 0.0222977702229777 "rs843991" 0.00121641220000003
4 "ZNF721" 4 10000 433772 492960 14.2916952822326 0.0222977702229777 "rs6599350" 0.019970369
7 "AMZ1" 6 10000 2719155 2755070 16.1410555949838 0.0222977702229777 "rs11976039" 0.0031828552
16 "MEIOB" 22 10000 1883983 1922179 96.3509818037241 0.0223977602239776 "rs1657095" 0.012778848
22 "PPIL2" 6 10000 22020272 22052202 19.35606304394 0.0224977502249775 "rs11703445" 0.0135124559999999
2 "POMC" 4 10000 25383721 25391559 12.9498249248313 0.0225977402259774 "rs934778" 0.016898965
4 "ABCA11P" 6 10000 419223 467998 22.6387391237003 0.0225977402259774 "rs11248018" 0.0117708985
15 "FAM98B" 3 10000 38746327 38779911 13.8163816792204 0.0227977202279772 "rs12440278" 0.00419779499999999
16 "KLHL36" 3 10000 84682130 84695916 15.2691697451872 0.0227977202279772 "rs9319452" 0.007597485
3 "PCCB" 6 10000 135969166 136049013 21.8363687644509 0.0228977102289771 "rs4678428" 0.0159135569999999
1 "RHCE" 3 10000 25688739 25747363 12.8958143789706 0.022997700229977 "rs686631" 0.00884565799999999
3 "CADM2-AS2" 10 10000 85849136 85877200 30.538379816553 0.022997700229977 "rs10511068" 0.000993569400000002
7 "GBAS" 3 10000 56032269 56067875 10.9606657867918 0.022997700229977 "rs11238386" 0.00570176400000003
10 "GPR26" 16 10000 125425870 125456913 45.4175820245491 0.0230976902309769 "rs10902976" 0.016566677
12 "KRT72" 8 10000 52979372 52995322 27.1705895790215 0.0230976902309769 "rs694714" 0.019222904
3 "TKT" 16 10000 53258722 53290130 46.2520594169187 0.0230976902309769 "rs9864057" 8.68988799999982e-05
16 "SETD1A" 3 10000 30968614 30995981 11.3353259122776 0.0231976802319768 "rs2054213" 0.012063897
4 "TEC" 46 10000 48137799 48271814 109.3123894067 0.0232976702329767 "rs16861106" 0.0017660223
16 "SLX4" 3 10000 3631183 3661585 11.9097425035121 0.0233976602339766 "rs12933120" 0.000860443000000014
19 "SGTA" 4 10000 2754711 2783354 17.2723979897908 0.0233976602339766 "rs4807325" 0.006748354
20 "RAD21L1" 6 10000 1206763 1235145 18.3735033565841 0.0233976602339766 "rs17779298" 0.00648199949999998
12 "SRSF9" 3 10000 120899470 120907558 11.8776027211537 0.0234976502349765 "rs7027" 0.0174782950000002
6 "MYCT1" 4 10000 153019029 153045715 16.6023431159396 0.0234976502349765 "rs7753479" 0.00423878300000001
17 "GGT6" 2 10000 4460221 4463891 9.88162955010653 0.0236976302369763 "rs3760193" 0.00872158999999998
11 "OR4C16" 3 10000 55339603 55340536 10.6228828217497 0.023997600239976 "rs559449" 0.0303277200000001
22 "TNRC6B" 41 10000 40440820 40731812 122.161353021931 0.023997600239976 "rs138038" 0.0025545023
23 "KAL1" 67 10000 8496914 8700227 147.584966976314 0.023997600239976 "rs6530181" 0.000719780099999984
3 "MFI2" 4 10000 196728611 196756687 13.1635591758876 0.023997600239976 "rs4634090" 0.0037648564
13 "IPO5" 7 10000 98605928 98676550 25.6770790766849 0.0240975902409759 "rs624066" 0.00853858799999999
14 "WDR25" 23 10000 100842754 100996640 64.4380393754396 0.0240975902409759 "rs4905962" 0.00259044459999999
8 "XPO7" 23 10000 21777179 21864096 86.2858367056582 0.0240975902409759 "rs7843479" 0.00849560099999994
23 "MID1IP1" 2 10000 38660684 38665783 9.74788122001817 0.0241975802419758 "rs198783" 0.0126205330000001
6 "BEND6" 12 10000 56819772 56892142 46.3120404997227 0.0241975802419758 "rs2167460" 0.00307247110000001
10 "FAM24B-CUZD1" 3 10000 124591670 124639157 10.0473119804921 0.0242975702429757 "rs1891110" 0.00191611280000001
11 "MTCH2" 3 10000 47638857 47664206 12.3584447693809 0.0242975702429757 "rs7120548" 0.0017816462
15 "DET1" 8 10000 89055713 89089912 33.6897015138346 0.0243975602439756 "rs8043389" 0.00596540840000001
14 "TTC9" 16 10000 71108503 71142077 36.9771305370267 0.0244975502449755 "rs8688" 0.002140478
11 "ST14" 17 10000 130029681 130080257 45.8421132057011 0.0248975102489751 "rs476106" 0.000880263999999978
12 "KRT85" 2 10000 52753789 52761309 8.0138758564994 0.0248975102489751 "rs2298796" 0.00777428700000002
10 "HECTD2" 10 10000 93170041 93274585 45.0656521348261 0.024997500249975 "rs7478184" 0.00333067150000001
1 "ANKRD35" 5 10000 145549208 145568526 16.183756880549 0.024997500249975 "rs10494240" 0.00852595499999998
7 "GIMAP1-GIMAP5" 13 10000 150413644 150440737 43.8499630282601 0.024997500249975 "rs6971135" 0.0176606600000001
6 "ALDH5A1" 15 10000 24495196 24537435 41.6983165552512 0.0250974902509749 "rs2744600" 0.000558506899999991
13 "ATP11A-AS1" 2 10000 113399762 113409045 10.1663156847317 0.0251974802519748 "rs382758" 0.017808907
1 "SEC16B" 19 10000 177898241 177939050 48.7438958129892 0.0252974702529747 "rs4652279" 0.00261894750000001
8 "OPRK1" 14 10000 54138275 54164257 40.071479938803 0.0252974702529747 "rs6473799" 0.0018212545
12 "LOC100506159" 7 10000 10089177 10096094 22.7171962133571 0.0253974602539746 "rs648472" 0.0046211462
23 "MID1IP1-AS1" 2 10000 38660500 38663136 9.74788122001817 0.0253974602539746 "rs198783" 0.0126205330000001
5 "CATSPER3" 3 10000 134303595 134347397 11.3908262619805 0.0253974602539746 "rs12515798" 0.006584682
20 "TGIF2-C20orf24" 3 10000 35202956 35240960 11.329026998987 0.0254974502549745 "rs6071671" 0.0175690109999999
2 "CCDC104" 5 10000 55746730 55772216 16.8540678893349 0.0254974502549745 "rs12617627" 0.00984346399999997
4 "APELA" 5 10000 165798155 165818676 16.1309434312654 0.0254974502549745 "rs12500546" 0.00643990469999999
5 "FYB" 46 10000 39105353 39270759 119.465384144015 0.0254974502549745 "rs17380048" 0.0059225503
13 "MTRF1" 10 10000 41790515 41837713 35.6618475959076 0.0255974402559744 "rs9532758" 7.59284999999996e-05
21 "ITGB2-AS1" 2 10000 46340949 46349595 8.24724087386341 0.0255974402559744 "rs2838738" 0.0294953
2 "GALNT5" 22 10000 158114339 158167913 63.8744573958553 0.0255974402559744 "rs1156560" 0.0029100846
4 "AGPAT9" 12 10000 84457066 84527027 42.2312881936331 0.0257974202579742 "rs17355391" 0.0259193950000001
6 "DST" 61 10000 56322784 56819426 175.670253429978 0.0257974202579742 "rs3002007" 0.00205581730000001
7 "ZNF746" 3 10000 149169883 149194898 12.6094951971059 0.0257974202579742 "rs10266573" 0.012483915
17 "BCAS3" 84 10000 58755171 59470199 193.853335253411 0.0258974102589741 "rs7210917" 0.00824576700000002
3 "GOLGB1" 8 10000 121382045 121468614 23.6009290585254 0.0258974102589741 "rs1919557" 0.0176212899999999
7 "GNA12" 39 10000 2767740 2883959 106.151819631855 0.0258974102589741 "rs2527684" 0.0046275114
16 "LCMT1" 14 10000 25123046 25189551 52.4149361852504 0.0260973902609739 "rs277913" 0.00698246400000004
23 "TMEM187" 2 10000 153237990 153248646 9.82322249202341 0.0261973802619738 "rs2266888" 0.00662109540000003
7 "SLC25A40" 4 10000 87463813 87505692 14.3296506495132 0.0261973802619738 "rs2285647" 0.00898848300000003
2 "SCN2A" 31 10000 166095911 166248820 74.4344914300441 0.0263973602639736 "rs4667810" 0.0015713362
1 "KLHL20" 2 10000 173684079 173755840 9.89536076141163 0.0264973502649735 "rs2273366" 0.01186047
6 "RTN4IP1" 17 10000 107018902 107077373 57.5853500205231 0.0264973502649735 "rs9386571" 0.00661156559999999
16 "CCP110" 6 10000 19535178 19564728 17.4390369790636 0.0266973302669733 "rs10521108" 0.00526519259999999
4 "MAD2L1" 4 10000 120980578 120988013 15.6424967078751 0.0267973202679732 "rs2908988" 0.0121865349999999
13 "SPACA7" 17 10000 113030650 113089009 50.4168607137633 0.0268973102689731 "rs10816" 0.00154608139999997
16 "HMOX2" 14 10000 4524703 4560348 52.3267229018383 0.026997300269973 "rs4786500" 0.00398053200000001
16 "KIFC3" 14 10000 57792128 57836439 39.2314625130643 0.026997300269973 "rs12935285" 0.00707767900000002
16 "LOC100132529" 2 10000 71598918 71606341 7.57919902538032 0.026997300269973 "rs172650" 0.011443212
1 "PLOD1" 4 10000 11994723 12035599 13.2689444581905 0.026997300269973 "rs2180180" 0.00392080400000001
8 "LOC100500773" 2 10000 96959212 96960576 7.37845018705481 0.026997300269973 "rs17769268" 0.0492351000000002
16 "POLR2C" 8 10000 57496550 57505921 21.7578189996075 0.0270972902709729 "rs1114157" 0.01772413
1 "PRUNE" 6 10000 150980972 151008189 17.1756105966174 0.0271972802719728 "rs7532312" 0.0186704940000001
7 "ACTR3B" 4 10000 152456833 152552464 14.1020879747098 0.0271972802719728 "rs7809363" 0.00537860250000001
18 "TXNL1" 3 10000 54270052 54305920 12.113560719653 0.0273972602739726 "rs655539" 0.029734606
2 "PAIP2B" 10 10000 71409867 71454233 25.5948517513067 0.0273972602739726 "rs4852771" 0.00814479799999997
4 "TIGD2" 3 10000 90033967 90036052 11.1272777460491 0.0273972602739726 "rs2280099" 0.00757490400000002
8 "LOC340357" 12 10000 12623570 12668910 31.8487628019843 0.0273972602739726 "rs10101534" 0.009208186
11 "ATM" 16 10000 108093558 108239826 60.8038902244497 0.0274972502749725 "rs227073" 0.00946279150000002
17 "RPTOR" 142 10000 78518624 78940173 290.32271275205 0.0274972502749725 "rs4969230" 0.0019443406
12 "DDX11" 2 10000 31226778 31257725 9.5519611204474 0.0275972402759724 "rs10843879" 0.021627171
5 "SLC6A18" 8 10000 1225469 1246304 20.824421150586 0.0275972402759724 "rs6554679" 0.025252145
7 "ING3" 2 10000 120590816 120615711 7.22320768139901 0.0275972402759724 "rs17533951" 0.0072871395
1 "DHCR24" 15 10000 55315299 55352921 51.5544314232126 0.0277972202779722 "rs6666716" 0.00327764449999999
22 "C22orf31" 2 10000 29454659 29457907 7.79569040665188 0.0277972202779722 "rs134558" 0.0165125860000001
22 "SLC25A18" 6 10000 18043182 18073647 16.0904299068301 0.0277972202779722 "rs2284826" 0.00474505999999999
3 "KY" 6 10000 134318764 134369864 19.5335656541586 0.0278972102789721 "rs9845757" 0.002159418
9 "C9orf84" 24 10000 114448798 114557288 70.2188360479471 0.0278972102789721 "rs12683870" 0.00266398899999999
9 "MIR6130" 184 10000 76368039 77204569 363.69452558348 0.0278972102789721 "rs10869383" 0.0015651878
13 "LINC00397" 2 10000 88453297 88462775 7.4059987730252 0.027997200279972 "rs1953341" 0.0437422600000002
6 "MLN" 4 10000 33762448 33771793 11.9083357535799 0.027997200279972 "rs9380379" 0.00276338520000001
3 "PLOD2" 16 10000 145787227 145879282 55.4811867853577 0.0280971902809719 "rs1868541" 0.0018416364
4 "UGT2A2" 23 10000 70454134 70505360 61.6511418919113 0.0280971902809719 "rs11942157" 0.00454260039999999
7 "NPSR1" 62 10000 34697896 34917944 139.752566080884 0.0280971902809719 "rs10239860" 5.86970130000011e-05
6 "OSTCP1" 6 10000 159262157 159278664 20.1000064899938 0.0281971802819718 "rs2129210" 0.00892517400000001
11 "ZBTB16" 102 10000 113930430 114121397 198.086204729655 0.0282971702829717 "rs7117793" 0.0026309104
20 "PMEPA1" 17 10000 56223447 56286592 38.3316305305994 0.0282971702829717 "rs2235825" 0.00752694069999999
3 "CBLB" 35 10000 105377108 105587887 86.7596940370361 0.0283971602839716 "rs7651784" 0.0039597997
7 "CTTNBP2" 25 10000 117350705 117513561 59.1864050560382 0.0283971602839716 "rs17140446" 0.00140158030000002
3 "PROK2" 6 10000 71820805 71834357 18.9467745197218 0.0284971502849715 "rs10865660" 0.013007002
11 "KDELC2" 4 10000 108342832 108369159 14.4666954827287 0.0285971402859714 "rs893279" 0.0127333210000001
11 "LUZP2" 193 10000 24518515 25104186 353.87873392747 0.0285971402859714 "rs10834566" 0.00103170530000003
4 "LINC00575" 4 10000 83534265 83542590 14.4941586157086 0.0285971402859714 "rs4413397" 0.018085986
